Age_Group,State,Year,Deaths,Population,KFF_opioid_deaths,%_opioid_deaths
45-54,Georgia,2014,6270,1398530,155.0,2.472089314194577
45-54,Georgia,2015,6189,1406709,171.0,2.7629665535627725
45-54,Georgia,2016,6228,1416698,207.0,3.3236994219653178
45-54,Georgia,2017,6156,1419086,222.0,3.6062378167641325
45-54,Georgia,2018,6031,1411438,165.0,2.735864699054883
45-54,Hawaii,2009,698,193429,20.0,2.865329512893983
45-54,Hawaii,2011,703,189490,24.0,3.4139402560455197
45-54,Hawaii,2014,713,178199,18.0,2.524544179523142
45-54,Hawaii,2015,650,175609,10.0,1.5384615384615385
45-54,Hawaii,2016,574,178271,10.0,1.7421602787456445
45-54,Hawaii,2018,583,170624,14.0,2.401372212692967
45-54,Idaho,2011,756,206361,19.0,2.513227513227513
45-54,Idaho,2015,704,198782,22.0,3.125
45-54,Idaho,2016,691,198609,24.0,3.4732272069464547
45-54,Idaho,2018,738,199925,21.0,2.8455284552845526
45-54,Illinois,2009,7392,1871148,233.0,3.152056277056277
45-54,Illinois,2010,7089,1870879,217.0,3.0610805473268443
45-54,Illinois,2011,6891,1850775,213.0,3.090988245537658
45-54,Illinois,2012,6882,1824083,302.0,4.388259226968905
45-54,Illinois,2013,6635,1795460,262.0,3.948756593820648
45-54,Illinois,2014,6612,1771582,282.0,4.26497277676951
45-54,Illinois,2015,6431,1746424,315.0,4.898149587933447
45-54,Illinois,2016,6256,1713154,442.0,7.065217391304348
45-54,Illinois,2017,6084,1682908,533.0,8.76068376068376
45-54,Illinois,2018,6048,1639850,497.0,8.217592592592593
45-54,Indiana,2009,4355,946400,100.0,2.2962112514351323
45-54,Indiana,2010,4344,946768,77.0,1.7725598526703499
45-54,Indiana,2011,4243,935186,94.0,2.2154136224369547
45-54,Indiana,2012,4342,920303,83.0,1.9115614923998159
45-54,Indiana,2013,4164,904904,77.0,1.8491834774255522
45-54,Indiana,2014,4168,891112,102.0,2.4472168905950094
45-54,Indiana,2015,4063,878974,106.0,2.608909672655673
45-54,Indiana,2016,4166,865746,168.0,4.0326452232357175
45-54,Indiana,2017,4153,854456,228.0,5.490007223693715
45-54,Indiana,2018,3900,839824,197.0,5.051282051282051
45-54,Iowa,2009,1541,442237,32.0,2.0765736534717716
45-54,Iowa,2010,1665,439726,51.0,3.063063063063063
45-54,Iowa,2011,1597,432049,46.0,2.880400751408892
45-54,Iowa,2012,1538,423537,52.0,3.3810143042912877
45-54,Iowa,2013,1591,414402,41.0,2.576995600251414
45-54,Iowa,2014,1557,406732,42.0,2.697495183044316
45-54,Iowa,2015,1446,398825,41.0,2.835408022130014
45-54,Iowa,2016,1460,389744,47.0,3.219178082191781
45-54,Iowa,2017,1463,380879,57.0,3.896103896103896
45-54,Iowa,2018,1375,371331,21.0,1.5272727272727273
45-54,Kansas,2009,1642,408687,42.0,2.5578562728380025
45-54,Kansas,2010,1644,406264,36.0,2.18978102189781
45-54,Kansas,2011,1627,398902,31.0,1.9053472649047325
45-54,Kansas,2012,1608,388791,44.0,2.736318407960199
45-54,Kansas,2013,1583,376468,42.0,2.6531901452937463
45-54,Kansas,2014,1559,368739,44.0,2.8223220012828736
45-54,Kansas,2016,1426,354323,29.0,2.0336605890603083
45-54,Kansas,2017,1397,345555,35.0,2.505368647100931
45-54,Kansas,2018,1321,335937,32.0,2.4224072672218018
45-54,Kentucky,2009,3591,641717,134.0,3.7315510999721524
45-54,Kentucky,2010,3630,643097,158.0,4.352617079889807
45-54,Kentucky,2011,3670,637556,192.0,5.231607629427793
45-54,Kentucky,2012,3629,627061,212.0,5.841829705152934
45-54,Kentucky,2013,3430,619528,184.0,5.364431486880466
45-54,Kentucky,2014,3582,610933,186.0,5.192629815745393
45-54,Kentucky,2015,3638,603912,229.0,6.294667399670148
45-54,Kentucky,2016,3645,596852,243.0,6.666666666666667
45-54,Kentucky,2017,3588,588090,278.0,7.748049052396879
45-54,Kentucky,2018,3383,576814,215.0,6.355305941472065
45-54,Louisiana,2009,3789,654126,37.0,0.9765109527579837
45-54,Louisiana,2010,3661,654375,31.0,0.8467631794591642
45-54,Louisiana,2012,3577,633679,32.0,0.8946044171093095
45-54,Louisiana,2013,3512,623435,46.0,1.3097949886104785
45-54,Louisiana,2014,3612,613254,55.0,1.5227021040974529
45-54,Louisiana,2015,3398,602603,57.0,1.6774573278399059
45-54,Louisiana,2016,3353,591817,75.0,2.236802863107665
45-54,Louisiana,2017,3214,579074,93.0,2.893590541381456
45-54,Louisiana,2018,3059,563306,85.0,2.778685845047401
45-54,Maine,2009,793,219374,40.0,5.044136191677175
45-54,Maine,2014,781,200510,46.0,5.8898847631242
45-54,Maine,2015,814,195755,60.0,7.371007371007371
45-54,Maine,2016,777,190748,69.0,8.880308880308881
45-54,Maine,2017,782,186218,79.0,10.10230179028133
45-54,Maine,2018,720,180173,64.0,8.88888888888889
45-54,Maryland,2009,3702,895759,185.0,4.997298757428418
45-54,Maryland,2010,3508,902204,156.0,4.4469783352337515
45-54,Maryland,2011,3393,900717,165.0,4.862953138815207
45-54,Maryland,2012,3332,896020,194.0,5.822328931572629
45-54,Maryland,2013,3313,887094,210.0,6.338665861756716
45-54,Maryland,2014,3291,877727,249.0,7.566089334548769
45-54,Maryland,2015,3272,868312,286.0,8.74083129584352
45-54,Maryland,2016,3442,854746,480.0,13.945380592678674
45-54,Maryland,2017,3361,843977,471.0,14.013686402856292
45-54,Maryland,2018,3291,818927,488.0,14.828319659677911
45-54,Massachusetts,2009,3339,1006698,182.0,5.450733752620545
45-54,Massachusetts,2010,3189,1012435,136.0,4.264659767952336
45-54,Massachusetts,2011,3209,1009590,165.0,5.141788719227174
45-54,Massachusetts,2012,3150,1005035,192.0,6.095238095238095
45-54,Massachusetts,2013,3133,995945,243.0,7.756144270667092
45-54,Massachusetts,2014,3214,986611,279.0,8.680771624144368
45-54,Massachusetts,2015,3176,978302,344.0,10.831234256926953
45-54,Massachusetts,2016,3121,961116,412.0,13.200897148349888
45-54,Massachusetts,2017,3165,944972,432.0,13.649289099526065
45-54,Massachusetts,2018,2858,921531,414.0,14.485654303708886
45-54,Michigan,2009,6667,1519908,228.0,3.4198290085495726
45-54,Michigan,2010,6634,1510033,206.0,3.105215556225505
45-54,Michigan,2011,6591,1482011,192.0,2.913063268092854
45-54,Michigan,2012,6128,1453683,192.0,3.1331592689295036
45-54,Michigan,2013,6237,1422014,232.0,3.719737053070386
45-54,Michigan,2014,5934,1395800,257.0,4.330974047859791
45-54,Michigan,2015,5925,1374428,305.0,5.147679324894515
45-54,Michigan,2016,5835,1348094,381.0,6.529562982005141
45-54,Michigan,2017,5705,1322492,432.0,7.572304995617879
45-54,Michigan,2018,5644,1290060,434.0,7.689581856839121
45-54,Minnesota,2009,2458,808480,71.0,2.888527257933279
45-54,Minnesota,2010,2375,807898,67.0,2.8210526315789473
45-54,Minnesota,2011,2418,799748,78.0,3.225806451612903
45-54,Minnesota,2012,2346,787115,69.0,2.941176470588235
45-54,Minnesota,2013,2319,771891,83.0,3.5791289348857265
45-54,Minnesota,2014,2237,758493,71.0,3.173893607510058
45-54,Minnesota,2015,2213,744454,71.0,3.2083145051965656
45-54,Minnesota,2016,2137,727418,78.0,3.6499766027140854
45-54,Minnesota,2017,2185,711686,99.0,4.530892448512586
45-54,Minnesota,2018,2090,691491,71.0,3.3971291866028706
45-54,Mississippi,2011,2639,410608,24.0,0.9094353921940129
45-54,Mississippi,2014,2550,389738,30.0,1.1764705882352942
45-54,Mississippi,2015,2475,383794,38.0,1.5353535353535352
45-54,Mississippi,2016,2448,379963,41.0,1.6748366013071896
45-54,Mississippi,2017,2330,374872,47.0,2.017167381974249
45-54,Mississippi,2018,2287,368793,45.0,1.9676432006996065
45-54,Missouri,2009,4186,888545,137.0,3.27281414237936
45-54,Missouri,2010,4206,888572,145.0,3.4474560152163574
45-54,Missouri,2011,4121,874959,156.0,3.7854889589905363
45-54,Missouri,2012,4095,856529,134.0,3.2722832722832726
45-54,Missouri,2013,3957,837125,161.0,4.068738943644175
45-54,Missouri,2014,3987,820286,177.0,4.439428141459744
45-54,Missouri,2015,3850,805291,150.0,3.896103896103896
45-54,Missouri,2016,3723,789759,171.0,4.593070104754231
45-54,Missouri,2017,3533,771884,162.0,4.5853382394565525
45-54,Missouri,2018,3663,751688,186.0,5.077805077805078
45-54,Montana,2009,654,151768,38.0,5.81039755351682
45-54,Montana,2010,593,149832,10.0,1.6863406408094435
45-54,Montana,2012,574,140331,18.0,3.1358885017421603
45-54,Montana,2013,566,134842,26.0,4.593639575971731
45-54,Montana,2015,619,127870,14.0,2.2617124394184165
45-54,Nebraska,2009,933,259696,26.0,2.786709539121115
45-54,Nebraska,2010,903,258726,14.0,1.550387596899225
45-54,Nebraska,2011,882,254266,16.0,1.8140589569160999
45-54,Nebraska,2012,881,249377,12.0,1.362088535754824
45-54,Nebraska,2013,840,243643,13.0,1.5476190476190477
45-54,Nebraska,2014,910,238996,11.0,1.208791208791209
45-54,Nevada,2009,1749,374399,144.0,8.233276157804461
45-54,Nevada,2010,1696,376527,123.0,7.2523584905660385
45-54,Nevada,2011,1742,375378,127.0,7.290470723306544
45-54,Nevada,2012,1677,376553,136.0,8.109719737626714
45-54,Nevada,2013,1697,378885,114.0,6.7177371832645845
45-54,Nevada,2014,1686,383865,98.0,5.812574139976276
45-54,Nevada,2015,1700,389219,96.0,5.647058823529412
45-54,Nevada,2016,1771,392859,98.0,5.533596837944664
45-54,Nevada,2017,1707,396251,103.0,6.033977738722906
45-54,Nevada,2018,1639,395339,84.0,5.1250762660158635
45-54,New Hampshire,2009,675,225392,35.0,5.185185185185185
45-54,New Hampshire,2011,712,223338,42.0,5.8988764044943816
45-54,New Hampshire,2012,686,220151,35.0,5.1020408163265305
45-54,New Hampshire,2013,703,215035,45.0,6.401137980085349
45-54,New Hampshire,2014,678,209935,67.0,9.882005899705016
45-54,New Hampshire,2015,671,205589,73.0,10.879284649776453
45-54,New Hampshire,2016,676,200946,79.0,11.68639053254438
45-54,New Hampshire,2017,700,196071,94.0,13.428571428571429
45-54,New Hampshire,2018,719,190242,91.0,12.656467315716272
45-54,New Jersey,2010,4604,1379196,102.0,2.215464813205908
45-54,New Jersey,2011,4665,1373968,121.0,2.5937834941050375
45-54,New Jersey,2012,4487,1366234,166.0,3.6995765544907506
45-54,New Jersey,2013,4436,1352614,178.0,4.012623985572588
45-54,New Jersey,2014,4361,1339172,189.0,4.333868378812198
45-54,New Jersey,2015,4183,1323820,210.0,5.020320344250538
45-54,New Jersey,2016,4284,1296291,328.0,7.65639589169001
45-54,New Jersey,2017,4359,1279233,480.0,11.011699931176876
45-54,New Jersey,2018,4156,1235874,568.0,13.666987487969202
45-54,New Mexico,2009,1374,291819,53.0,3.8573508005822417
45-54,New Mexico,2010,1375,292009,44.0,3.2
45-54,New Mexico,2011,1398,286363,57.0,4.07725321888412
45-54,New Mexico,2012,1375,279183,71.0,5.163636363636363
45-54,New Mexico,2013,1341,270218,84.0,6.263982102908278
45-54,New Mexico,2014,1372,264055,93.0,6.778425655976676
45-54,New Mexico,2015,1375,257813,89.0,6.472727272727273
45-54,New Mexico,2016,1310,251742,67.0,5.114503816793893
45-54,New Mexico,2017,1353,245656,69.0,5.099778270509978
45-54,New Mexico,2018,1282,240865,67.0,5.226209048361934
45-54,New York,2009,10110,2869544,333.0,3.2937685459940655
45-54,New York,2010,9748,2878691,332.0,3.4058268362741075
45-54,New York,2011,9593,2864680,387.0,4.034191598040238
45-54,New York,2012,9396,2840330,414.0,4.406130268199234
45-54,New York,2013,9376,2814951,426.0,4.543515358361775
45-54,New York,2014,9077,2788889,422.0,4.6491131431089565
45-54,New York,2015,8965,2758889,512.0,5.711098717233687
45-54,New York,2016,8910,2706129,665.0,7.463524130190796
45-54,New York,2017,8609,2657210,738.0,8.572424207224998
45-54,New York,2018,8253,2555129,671.0,8.13037683266691
45-54,North Carolina,2009,6251,1357941,230.0,3.6794112941929287
45-54,North Carolina,2010,6202,1368646,237.0,3.82134795227346
45-54,North Carolina,2011,6190,1369699,233.0,3.764135702746365
45-54,North Carolina,2012,6130,1366362,240.0,3.915171288743882
45-54,North Carolina,2013,6115,1366545,239.0,3.9084219133278824
45-54,North Carolina,2014,6047,1367565,231.0,3.8200760707788985
45-54,North Carolina,2015,6100,1372414,313.0,5.131147540983607
45-54,North Carolina,2016,6093,1385750,319.0,5.235516166092237
45-54,North Carolina,2017,5957,1385509,413.0,6.933019976498238
45-54,North Carolina,2018,5775,1377840,351.0,6.077922077922078
45-54,North Dakota,2016,323,85555,11.0,3.4055727554179565
45-54,Ohio,2009,8030,1751039,189.0,2.3536737235367373
45-54,Ohio,2010,7838,1742191,320.0,4.082674151569278
45-54,Ohio,2011,7912,1710977,408.0,5.156723963599596
45-54,Ohio,2012,7575,1674522,373.0,4.924092409240924
45-54,Ohio,2013,7704,1634933,455.0,5.9060228452751815
45-54,Ohio,2014,7356,1602965,490.0,6.661228928765634
45-54,Ohio,2015,7484,1577105,569.0,7.602886157135222
45-54,Ohio,2016,7536,1547688,750.0,9.952229299363058
45-54,Ohio,2017,7527,1519416,894.0,11.8772419290554
45-54,Ohio,2018,7030,1484877,610.0,8.677098150782362
45-54,Oklahoma,2009,3107,526476,176.0,5.664628258770518
45-54,Oklahoma,2010,3008,525611,142.0,4.720744680851064
45-54,Oklahoma,2011,3037,516711,159.0,5.235429700362199
45-54,Oklahoma,2012,2959,506474,161.0,5.441027374112876
45-54,Oklahoma,2013,3023,497489,149.0,4.928878597419781
45-54,Oklahoma,2014,2906,490546,147.0,5.058499655884377
45-54,Oklahoma,2015,2866,483988,114.0,3.9776692254012564
45-54,Oklahoma,2016,2743,476602,100.0,3.645643456069996
45-54,Oklahoma,2017,2712,468780,100.0,3.687315634218289
45-54,Oklahoma,2018,2626,460310,56.0,2.1325209444021325
45-54,Oregon,2009,2197,543859,122.0,5.5530268548020025
45-54,Oregon,2010,2127,539075,93.0,4.372355430183357
45-54,Oregon,2011,2044,530021,96.0,4.6966731898238745
45-54,Oregon,2012,2043,520579,107.0,5.237395986294665
45-54,Oregon,2013,1951,513313,69.0,3.5366478728856996
45-54,Oregon,2014,1972,512246,78.0,3.9553752535496955
45-54,Oregon,2015,1965,515250,77.0,3.9185750636132317
45-54,Oregon,2016,1964,515568,67.0,3.4114052953156824
45-54,Oregon,2017,1807,515456,60.0,3.320420586607637
45-54,Oregon,2018,1802,512674,59.0,3.2741398446170926
45-54,Pennsylvania,2009,8098,1943598,153.0,1.8893553963941716
45-54,Pennsylvania,2010,7900,1940404,151.0,1.9113924050632911
45-54,Pennsylvania,2011,7881,1915798,180.0,2.2839741149600306
45-54,Pennsylvania,2012,7522,1880836,193.0,2.565806966232385
45-54,Pennsylvania,2013,7399,1840179,209.0,2.82470604135694
45-54,Pennsylvania,2014,7277,1804769,222.0,3.050707709220833
45-54,Pennsylvania,2015,7409,1773653,265.0,3.5767310028343906
45-54,Pennsylvania,2016,7376,1735172,427.0,5.789045553145336
45-54,Pennsylvania,2017,7175,1699108,463.0,6.452961672473867
45-54,Pennsylvania,2018,6593,1652781,550.0,8.342181101167906
45-54,Rhode Island,2009,623,162676,38.0,6.099518459069021
45-54,Rhode Island,2012,540,157715,44.0,8.148148148148149
45-54,Rhode Island,2013,612,155104,68.0,11.11111111111111
45-54,Rhode Island,2014,579,152630,49.0,8.46286701208981
45-54,Rhode Island,2015,523,149831,55.0,10.51625239005736
45-54,Rhode Island,2016,524,146757,78.0,14.885496183206106
45-54,Rhode Island,2017,492,143400,68.0,13.821138211382115
45-54,Rhode Island,2018,439,139370,48.0,10.933940774487471
45-54,South Carolina,2009,3519,656957,79.0,2.244955953395851
45-54,South Carolina,2010,3648,659428,91.0,2.4945175438596494
45-54,South Carolina,2011,3561,657900,67.0,1.8814939623701208
45-54,South Carolina,2012,3489,652738,54.0,1.5477214101461736
45-54,South Carolina,2013,3461,650169,78.0,2.2536839063854375
45-54,South Carolina,2014,3471,648906,148.0,4.263900893114377
45-54,South Carolina,2015,3446,649585,141.0,4.091700522344747
45-54,South Carolina,2016,3498,652087,159.0,4.545454545454546
45-54,South Carolina,2017,3358,650334,180.0,5.360333531864205
45-54,South Carolina,2018,3266,646458,175.0,5.358236374770361
45-54,South Dakota,2009,417,117152,10.0,2.3980815347721824
45-54,South Dakota,2013,416,109881,13.0,3.125
45-54,Tennessee,2009,5186,922529,153.0,2.950250674893945
45-54,Tennessee,2010,5196,926436,201.0,3.868360277136259
45-54,Tennessee,2011,5256,921225,188.0,3.576864535768645
45-54,Tennessee,2012,5208,910875,203.0,3.8978494623655915
45-54,Tennessee,2013,5116,902043,210.0,4.104769351055512
45-54,Tennessee,2014,5152,896731,263.0,5.104813664596273
45-54,Tennessee,2015,5044,894910,297.0,5.888183980967486
45-54,Tennessee,2016,5031,894419,297.0,5.903398926654741
45-54,Tennessee,2017,4862,891599,306.0,6.293706293706294
45-54,Tennessee,2018,5045,882795,299.0,5.926660059464817
45-54,Texas,2009,14366,3401438,313.0,2.178755394681888
45-54,Texas,2010,14271,3435336,298.0,2.0881507953191787
45-54,Texas,2011,14173,3455586,278.0,1.9614760460029634
45-54,Texas,2012,14099,3450815,269.0,1.9079367331016384
45-54,Texas,2013,14127,3445227,236.0,1.6705599207191901
45-54,Texas,2014,14242,3471743,249.0,1.7483499508495999
45-54,Texas,2015,14007,3502717,275.0,1.963304062254587
45-54,Texas,2016,13636,3519013,286.0,2.097389263713699
45-54,Texas,2017,13853,3545865,288.0,2.0789720638128926
45-54,Texas,2018,13481,3552957,270.0,2.0028187819894665
45-54,Utah,2009,1086,305929,87.0,8.011049723756907
45-54,Utah,2010,1000,306964,74.0,7.3999999999999995
45-54,Utah,2011,1100,306320,89.0,8.09090909090909
45-54,Utah,2012,1101,305787,118.0,10.717529518619436
45-54,Utah,2013,1021,305312,98.0,9.59843290891283
45-54,Utah,2014,1119,306598,99.0,8.847184986595174
45-54,Utah,2015,1066,309941,82.0,7.6923076923076925
45-54,Utah,2016,1087,314060,91.0,8.371665133394664
45-54,Utah,2017,1082,317532,80.0,7.393715341959335
45-54,Utah,2018,1037,322173,94.0,9.064609450337512
45-54,Vermont,2009,312,103347,12.0,3.8461538461538463
45-54,Vermont,2011,343,100189,13.0,3.7900874635568513
45-54,Vermont,2017,295,83650,16.0,5.423728813559322
45-54,Vermont,2018,279,80719,28.0,10.03584229390681
45-54,Virginia,2009,4576,1204125,132.0,2.8846153846153846
45-54,Virginia,2010,4492,1214000,110.0,2.4487978628673197
45-54,Virginia,2011,4547,1209404,152.0,3.3428634264350126
45-54,Virginia,2012,4426,1201653,150.0,3.3890646181653863
45-54,Virginia,2013,4354,1188281,151.0,3.4680753330271012
45-54,Virginia,2014,4354,1176456,176.0,4.042259990813045
45-54,Virginia,2015,4243,1167116,171.0,4.030167334433185
45-54,Virginia,2016,4262,1162384,225.0,5.279211637728766
45-54,Virginia,2017,4128,1149003,269.0,6.516472868217055
45-54,Virginia,2018,4155,1125384,240.0,5.776173285198556
45-54,Washington,2009,3535,989369,213.0,6.025459688826026
45-54,Washington,2010,3342,988205,207.0,6.193895870736086
45-54,Washington,2011,3272,976313,194.0,5.929095354523228
45-54,Washington,2012,3326,964294,206.0,6.19362597714973
45-54,Washington,2013,3226,951348,166.0,5.145691258524489
45-54,Washington,2014,3266,945765,188.0,5.7562767911818735
45-54,Washington,2015,3251,946393,177.0,5.444478621962473
45-54,Washington,2016,3180,947910,149.0,4.685534591194968
45-54,Washington,2017,3193,944695,168.0,5.261509552145318
45-54,Washington,2018,2996,933531,139.0,4.6395193591455275
45-54,West Virginia,2009,1636,277570,60.0,3.6674816625916873
45-54,West Virginia,2010,1577,276156,114.0,7.228915662650602
45-54,West Virginia,2011,1677,270449,157.0,9.36195587358378
45-54,West Virginia,2012,1601,263998,131.0,8.182386008744533
45-54,West Virginia,2013,1597,257708,132.0,8.265497808390734
45-54,West Virginia,2014,1556,251912,159.0,10.218508997429305
45-54,West Virginia,2015,1570,247696,171.0,10.89171974522293
45-54,West Virginia,2016,1589,243143,176.0,11.076148521082443
45-54,West Virginia,2017,1535,238921,187.0,12.182410423452769
45-54,West Virginia,2018,1540,234453,154.0,10.0
45-54,Wisconsin,2009,2906,875251,118.0,4.0605643496214725
45-54,Wisconsin,2010,2908,873753,123.0,4.22971114167813
45-54,Wisconsin,2011,2971,864238,120.0,4.039044092898014
45-54,Wisconsin,2012,2872,850902,115.0,4.004178272980501
45-54,Wisconsin,2013,2953,833950,138.0,4.673213681002371
45-54,Wisconsin,2014,2802,816544,151.0,5.389007851534618
45-54,Wisconsin,2015,2765,799522,150.0,5.424954792043399
45-54,Wisconsin,2016,2834,779989,168.0,5.9280169371912494
45-54,Wisconsin,2017,2719,760235,175.0,6.436189775652814
45-54,Wisconsin,2018,2551,737557,168.0,6.585652685221481
45-54,Wyoming,2010,381,83577,14.0,3.674540682414698
45-54,Wyoming,2012,347,78964,13.0,3.7463976945244957
45-54,Wyoming,2013,342,76258,13.0,3.8011695906432745
45-54,Wyoming,2014,328,73372,16.0,4.878048780487805
45-54,Wyoming,2017,277,66699,15.0,5.415162454873646
55+,Alabama,2009,39335,1147604,18.0,0.04576077284860811
55+,Alabama,2010,39996,1170141,15.0,0.0375037503750375
55+,Alabama,2011,40663,1205067,20.0,0.049184762560558745
55+,Alabama,2012,41298,1234684,16.0,0.038742796261320156
55+,Alabama,2013,42191,1261989,27.0,0.06399469081083643
55+,Alabama,2014,42383,1289841,53.0,0.12505013802703913
55+,Alabama,2015,43857,1316720,36.0,0.08208495793145906
55+,Alabama,2016,44145,1342890,51.0,0.11552837240910636
55+,Alabama,2017,45374,1366137,72.0,0.1586811830563759
55+,Alabama,2018,46517,1392208,72.0,0.1547821226648322
55+,Alaska,2009,2570,131446,17.0,0.6614785992217899
55+,Alaska,2012,2898,149940,12.0,0.4140786749482402
55+,Alaska,2014,3119,156532,14.0,0.44886181468419367
55+,Alaska,2015,3262,160324,18.0,0.5518087063151441
55+,Alaska,2016,3399,166108,15.0,0.44130626654898497
55+,Alaska,2018,3459,174760,21.0,0.6071118820468344
55+,Arizona,2009,38125,1465423,88.0,0.23081967213114757
55+,Arizona,2010,39401,1504659,118.0,0.2994847846501358
55+,Arizona,2011,41002,1567825,118.0,0.2877908394712453
55+,Arizona,2012,42110,1621941,111.0,0.2635953455236286
55+,Arizona,2013,42958,1676502,106.0,0.24675264211555473
55+,Arizona,2014,44037,1739359,168.0,0.3814973772055317
55+,Arizona,2015,46642,1802966,148.0,0.31731057844860855
55+,Arizona,2016,48626,1865232,170.0,0.34960720602147
55+,Arizona,2017,49715,1911272,228.0,0.4586141003721211
55+,Arizona,2018,51076,1982252,227.0,0.4444357428146292
55+,Arkansas,2009,23857,707604,17.0,0.07125791172402231
55+,Arkansas,2010,24288,719570,24.0,0.09881422924901186
55+,Arkansas,2011,25046,739647,15.0,0.059889802762916236
55+,Arkansas,2012,25547,752822,29.0,0.1135162641406036
55+,Arkansas,2013,25966,766969,34.0,0.13094046060232611
55+,Arkansas,2014,25875,780814,24.0,0.0927536231884058
55+,Arkansas,2015,27005,795689,39.0,0.14441770042584706
55+,Arkansas,2016,27162,808399,37.0,0.1362197187246889
55+,Arkansas,2017,27939,823118,38.0,0.13601059450946706
55+,Arkansas,2018,27890,837277,34.0,0.12190749372534959
55+,California,2009,195585,7485199,477.0,0.2438837334151392
55+,California,2010,199744,7682039,502.0,0.25132169176545976
55+,California,2011,205073,7984746,471.0,0.22967431109897452
55+,California,2012,208324,8249677,475.0,0.22801021485762563
55+,California,2013,214118,8526701,577.0,0.26947757778421244
55+,California,2014,212106,8823997,648.0,0.30550762354671723
55+,California,2015,224753,9110840,660.0,0.29365570203734764
55+,California,2016,227462,9313020,668.0,0.29367542710430755
55+,California,2017,234073,9535243,671.0,0.28666270778774144
55+,California,2018,234913,9706666,686.0,0.292023004261152
55+,Colorado,2009,25599,1043651,61.0,0.23829055822493067
55+,Colorado,2010,26303,1077656,47.0,0.1786868418051173
55+,Colorado,2011,27203,1130643,75.0,0.2757048854905709
55+,Colorado,2012,27920,1178609,78.0,0.2793696275071633
55+,Colorado,2013,28499,1224280,94.0,0.3298361346012141
55+,Colorado,2014,29913,1268674,109.0,0.3643900645204426
55+,Colorado,2015,30995,1313206,112.0,0.3613486046136474
55+,Colorado,2016,31811,1357063,100.0,0.3143566690767345
55+,Colorado,2017,32408,1392254,124.0,0.3826215749197729
55+,Colorado,2018,32828,1430465,137.0,0.4173266723528695
55+,Connecticut,2009,25186,847954,24.0,0.09529103470181848
55+,Connecticut,2010,25342,865113,21.0,0.08286638781469496
55+,Connecticut,2011,26238,889923,24.0,0.0914703864623828
55+,Connecticut,2012,25941,912017,24.0,0.09251763617439575
55+,Connecticut,2013,26339,933684,75.0,0.28474885151296553
55+,Connecticut,2014,26662,953399,70.0,0.26254594554046956
55+,Connecticut,2015,27244,973648,132.0,0.48451035090295114
55+,Connecticut,2016,27187,992030,157.0,0.5774818847243168
55+,Connecticut,2017,27868,1020274,164.0,0.5884885890627243
55+,Connecticut,2018,27827,1035055,186.0,0.6684155676141876
55+,Delaware,2011,6669,233464,14.0,0.2099265257159994
55+,Delaware,2012,6662,241369,11.0,0.16511558090663464
55+,Delaware,2015,7413,269651,16.0,0.21583704303251047
55+,Delaware,2016,7699,278508,20.0,0.25977399662293804
55+,Delaware,2017,7945,287838,38.0,0.47828823159219636
55+,Delaware,2018,8157,296888,65.0,0.7968615912713007
55+,District of Columbia,2011,3699,126315,17.0,0.4595836712625033
55+,District of Columbia,2012,3800,128424,11.0,0.2894736842105263
55+,District of Columbia,2013,3927,130831,30.0,0.7639419404125287
55+,District of Columbia,2014,3877,132551,24.0,0.6190353366004643
55+,District of Columbia,2015,4010,135246,45.0,1.1221945137157108
55+,District of Columbia,2018,4100,143452,101.0,2.4634146341463414
55+,Florida,2009,145753,5058227,234.0,0.16054558053693577
55+,Florida,2010,150678,5163145,273.0,0.18118106160156094
55+,Florida,2011,151135,5326473,264.0,0.17467826777384457
55+,Florida,2012,155073,5490740,287.0,0.18507412637918916
55+,Florida,2013,159320,5648216,274.0,0.17198091890534772
55+,Florida,2014,163837,5842999,295.0,0.18005700787978296
55+,Florida,2015,168636,6055855,376.0,0.2229654403567447
55+,Florida,2016,172341,6266101,479.0,0.2779373451471211
55+,Florida,2017,178884,6456711,587.0,0.328145613917399
55+,Florida,2018,181384,6641253,611.0,0.3368544083270851
55+,Georgia,2009,56334,1931740,73.0,0.12958426527496716
55+,Georgia,2010,58407,1987769,79.0,0.13525776019997604
55+,Georgia,2011,58496,2074219,64.0,0.10940919037199125
55+,Georgia,2012,60430,2150727,86.0,0.14231342048651333
55+,Georgia,2013,62288,2223125,99.0,0.15893912150012843
55+,Georgia,2014,64073,2299547,121.0,0.1888470962808047
55+,Georgia,2015,66838,2378149,152.0,0.22741554205691372
55+,Georgia,2016,67897,2453338,193.0,0.2842540907551144
55+,Georgia,2017,69755,2528775,181.0,0.2594796071966167
55+,Georgia,2018,72029,2599458,183.0,0.2540643351983229
55+,Hawaii,2009,8503,332949,14.0,0.1646477713748089
55+,Hawaii,2011,8552,349442,24.0,0.2806361085126286
55+,Hawaii,2014,9451,371052,21.0,0.22219870913130885
55+,Hawaii,2015,9762,378054,28.0,0.2868264699856587
55+,Hawaii,2016,9612,389416,30.0,0.3121098626716604
55+,Hawaii,2017,10012,396291,27.0,0.2696763883339992
55+,Hawaii,2018,10155,400650,18.0,0.1772525849335303
55+,Idaho,2011,10434,365066,14.0,0.13417672992141078
55+,Idaho,2015,11407,419130,12.0,0.10519856228631541
55+,Idaho,2016,11720,434804,27.0,0.23037542662116042
